way_id,seq,lat,lon,highway
482968703,17,41.2984192,69.2919057,primary
482968704,0,41.2963481,69.2949613,primary
482968704,1,41.2964431,69.294855,primary
482968704,2,41.2964872,69.2947971,primary
482968704,3,41.2965283,69.2947382,primary
482968704,4,41.2965671,69.294678,primary
482968704,5,41.296602,69.2946177,primary
482968704,6,41.2966365,69.2945515,primary
482968704,7,41.2966678,69.2944835,primary
482968704,8,41.2966941,69.294412,primary
482968704,9,41.2967178,69.2943405,primary
482968704,10,41.2967393,69.294266,primary
482968704,11,41.2967588,69.2941915,primary
482968704,12,41.2967772,69.2941164,primary
482968704,13,41.2967918,69.2940393,primary
482968704,14,41.296802,69.2939609,primary
482968704,15,41.2968083,69.2938799,primary
482968704,16,41.2968325,69.2933032,primary
482968704,17,41.2968377,69.2932213,primary
482968704,18,41.2968474,69.2931393,primary
482968704,19,41.2968653,69.2930407,primary
482968704,20,41.2968882,69.2929424,primary
482968704,21,41.2969168,69.2928455,primary
482968704,22,41.2969493,69.2927505,primary
482968704,23,41.2969862,69.2926614,primary
482968704,24,41.2970312,69.2925764,primary
482968704,25,41.2970829,69.2924929,primary
482968704,26,41.297139,69.2924176,primary
482968704,27,41.2972008,69.2923431,primary
482968704,28,41.2972682,69.2922733,primary
482968704,29,41.2973441,69.2922081,primary
482968704,30,41.2974121,69.2921581,primary
482968704,31,41.2974887,69.2921115,primary
482968704,32,41.2975665,69.2920704,primary
482968704,33,41.2976563,69.292035,primary
482969433,0,41.2958835,69.2954096,primary
482969433,1,41.2963481,69.2949613,primary
482969434,0,41.2962883,69.294848,primary
482969434,1,41.2958012,69.2952854,primary
483591443,0,41.2951193,69.2832297,primary
483591443,1,41.2950581,69.2831339,primary
483618891,0,41.3345769,69.3090672,trunk
483618891,1,41.3345874,69.3093354,trunk
483618891,2,41.3345895,69.3095133,trunk
483618891,3,41.3345823,69.3098276,trunk
483618891,4,41.3345743,69.3099903,trunk
483618891,5,41.3345598,69.3101495,trunk
483618891,6,41.3345442,69.3102735,trunk
483618891,7,41.334522,69.3103989,trunk
483618891,8,41.3344961,69.3105159,trunk
483618891,9,41.3344638,69.3106312,trunk
483618891,10,41.3344292,69.3107481,trunk
483618891,11,41.3343979,69.3108487,trunk
483618891,12,41.3343631,69.3109431,trunk
483618891,13,41.3343289,69.3110213,trunk
483618891,14,41.3342894,69.3111022,trunk
483618891,15,41.3342461,69.3111812,trunk
483618891,16,41.3341762,69.3112847,trunk
483618891,17,41.3341011,69.3113829,trunk
483618891,18,41.3340375,69.3114584,trunk
483618891,19,41.33397,69.3115272,trunk
483618891,20,41.3338676,69.3116162,trunk
483618891,21,41.3337628,69.311696,trunk
483618891,22,41.3335785,69.3118249,trunk
483618891,23,41.3333658,69.3119499,trunk
483618891,24,41.3331425,69.3120701,trunk
483618891,25,41.3327138,69.3122998,trunk
483618892,0,41.3335602,69.3029335,trunk
483618892,1,41.3336159,69.3032653,trunk
483618892,2,41.3336415,69.303418,trunk
483618892,3,41.3336523,69.3034801,trunk
483618892,4,41.3337186,69.3038726,trunk
483618892,5,41.3340264,69.3056942,trunk
483618892,6,41.3340506,69.3058537,trunk
483618892,7,41.334073,69.305994,trunk
483618892,8,41.3341504,69.3064613,trunk
483618892,9,41.3343701,69.3077881,trunk
483618892,10,41.3345623,69.3089414,trunk
483618892,11,41.3345769,69.3090672,trunk
483618893,0,41.3347664,69.3089856,trunk
483618893,1,41.3347166,69.3086681,trunk
483618893,2,41.3346587,69.3083438,trunk
483618893,3,41.3344697,69.3074299,trunk
483618893,4,41.3344396,69.3072842,trunk
483618893,5,41.3342213,69.3062288,trunk
483618894,0,41.3315716,69.3131125,trunk
483618894,1,41.3317731,69.3130144,trunk
483618894,2,41.3318722,69.3129662,trunk
483618894,3,41.3320262,69.3128896,trunk
483618894,4,41.3325844,69.3126034,trunk
483860874,0,41.2967886,69.2861232,primary
483860874,1,41.2968799,69.2860167,primary
484861821,0,41.264732,69.2369595,trunk
484861821,1,41.2648175,69.2371618,trunk
484861821,2,41.2648945,69.2373658,trunk
484861821,3,41.2649639,69.2375675,trunk
484861821,4,41.2650261,69.2377659,trunk
484861821,5,41.2651402,69.2381568,trunk
484861821,6,41.2652384,69.2385442,trunk
484861821,7,41.2652944,69.2388218,trunk
484861821,8,41.2653444,69.2391176,trunk
484861821,9,41.2653682,69.2392722,trunk
484861821,10,41.2653748,69.2393233,trunk
484861821,11,41.2653884,69.2394302,trunk
484861821,12,41.2654277,69.2397585,trunk
484861821,13,41.2654562,69.2400157,trunk
484861821,14,41.2654625,69.2400724,trunk
484861821,15,41.2654748,69.2401761,trunk
484861823,0,41.2656107,69.2401587,trunk
484861823,1,41.2656017,69.2399921,trunk
484861823,2,41.2655646,69.2396212,trunk
484861823,3,41.2655329,69.2393569,trunk
484861823,4,41.2654877,69.2390952,trunk
484861823,5,41.2654192,69.2387246,trunk
484861823,6,41.2653859,69.2385338,trunk
484861823,7,41.2653636,69.238456,trunk
484861823,8,41.2651177,69.2375953,trunk
484861823,9,41.2650361,69.237325,trunk
484861823,10,41.2649541,69.2371071,trunk
484864650,0,41.2716633,69.2385031,primary
484864650,1,41.2720319,69.2389155,primary
484864650,2,41.2726475,69.2395857,primary
484864650,3,41.2728517,69.239808,primary
484864650,4,41.2732251,69.2402361,primary
484864650,5,41.2737658,69.2408489,primary
484864650,6,41.2738341,69.2409228,primary
484864650,7,41.2740037,69.2411052,primary
484864651,0,41.2680486,69.2345202,primary
484864651,1,41.2681401,69.2346214,primary
485703100,0,41.3495914,69.3204193,primary
485703100,1,41.3494018,69.3207453,primary
485703100,2,41.3491713,69.3211172,primary
485703100,3,41.3489127,69.3215345,primary
485703100,4,41.3475025,69.3238098,primary
485703101,0,41.3496488,69.3205884,primary
485703101,1,41.3497221,69.3204635,primary
485826784,0,41.3101792,69.2399783,primary
485826784,1,41.3081054,69.2383354,primary
485826784,2,41.3078518,69.238135,primary
485826784,3,41.306951,69.2374233,primary
485826788,0,41.3059973,69.2368913,primary
485826788,1,41.3073993,69.2380086,primary
485826788,2,41.3080395,69.2385187,primary
485826788,3,41.3101077,69.240137,primary
492571772,0,41.3224023,69.2726237,primary
492571772,1,41.3223241,69.2726016,primary
492571772,2,41.3218917,69.2724822,primary
492571772,3,41.3192337,69.2717576,primary
492571772,4,41.3191415,69.2717387,primary
492573812,0,41.3189503,69.2716769,primary
492573812,1,41.3187991,69.2716371,primary
500860688,0,41.2950581,69.2831339,primary
500860688,1,41.2949658,69.2832405,primary
500860692,0,41.2950251,69.2833376,primary
500860692,1,41.2951193,69.2832297,primary
500871792,0,41.3173808,69.2941193,primary
500871792,1,41.3174483,69.2942803,primary
500871792,2,41.3175572,69.2945401,primary
504453718,0,41.3001211,69.2908612,primary
504453718,1,41.3000268,69.2907763,primary
504453724,0,41.2995145,69.2902436,primary
504453724,1,41.2985137,69.2886349,primary
504453724,2,41.2969873,69.286186,primary
504453724,3,41.2969522,69.2861298,primary
504453729,0,41.3000444,69.2909768,primary
504453729,1,41.3001211,69.2908612,primary
507746700,0,41.3191217,69.2718567,primary
507746700,1,41.321031,69.2723706,primary
507746700,2,41.3216962,69.2725581,primary
507746785,0,41.3189072,69.2718431,primary
507746785,1,41.3189503,69.2716769,primary
507755737,0,41.3106861,69.2644145,primary
507755737,1,41.3107184,69.2643056,primary
507755737,2,41.3107524,69.2641853,primary
507755737,3,41.3107839,69.2640637,primary
507755737,4,41.3108136,69.2639421,primary
507755737,5,41.3108325,69.2638548,primary
507755737,6,41.3108603,69.2637024,primary
507755737,7,41.3108793,69.2635833,primary
507755737,8,41.310895,69.2634643,primary
507755737,9,41.310919,69.2632253,primary
507755737,10,41.3109623,69.262502,primary
507756006,0,41.311286,69.2535217,primary
507756006,1,41.3112526,69.2544531,primary
507756006,2,41.3112233,69.2552727,primary
507756006,3,41.3112095,69.2556552,primary
507756006,4,41.3111948,69.2560681,primary
507756006,5,41.3111774,69.2565531,primary
507756006,6,41.3111542,69.2572004,primary
507756006,7,41.3111128,69.258356,primary
507883609,0,41.3482011,69.2520611,trunk
507883609,1,41.3481786,69.2519071,trunk
507883609,2,41.3481674,69.2518385,trunk
507883609,3,41.3480793,69.2512528,trunk
507883609,4,41.3480676,69.2511516,trunk
507883609,5,41.3480221,69.2508478,trunk
507885801,0,41.3432385,69.25741,primary
507885801,1,41.3429951,69.2573569,primary
507885801,2,41.3428765,69.2573355,primary
507885801,3,41.3427573,69.257317,primary
507885801,4,41.3426222,69.2573016,primary
507885801,5,41.3424848,69.2572892,primary
507885801,6,41.3423299,69.2572775,primary
507885801,7,41.3421121,69.2572749,primary
507885801,8,41.3419342,69.2572834,primary
507885801,9,41.3417572,69.2573014,primary
507885801,10,41.3402768,69.2574619,primary
507885801,11,41.3401438,69.2574672,primary
507885801,12,41.3400109,69.2574698,primary
507885801,13,41.3398738,69.2574675,primary
507885801,14,41.339736,69.2574621,primary
507885964,0,41.339736,69.2574621,primary
507885964,1,41.3395811,69.2574466,primary
507885964,2,41.3394223,69.2574185,primary
507885964,3,41.3392665,69.2573816,primary
507885964,4,41.3391107,69.2573413,primary
507885964,5,41.3390104,69.2573203,primary
507885964,6,41.3389065,69.257292,primary
507885964,7,41.3388078,69.2572547,primary
507885964,8,41.3386658,69.2572062,primary
507910984,0,41.2377332,69.3218818,trunk
507910984,1,41.2376488,69.322091,trunk
507910984,2,41.2375672,69.3223064,trunk
507910984,3,41.2374876,69.3225262,trunk
507910984,4,41.2374127,69.3227439,trunk
507910984,5,41.2372787,69.3231662,trunk
507910984,6,41.2372174,69.3233915,trunk
507910984,7,41.2371564,69.3236213,trunk
507910984,8,41.2371002,69.3238521,trunk
507910984,9,41.237049,69.3240918,trunk
507910984,10,41.2370048,69.3243416,trunk
507910984,11,41.2369692,69.3245915,trunk
507910984,12,41.2369409,69.3248391,trunk
507910984,13,41.2369262,69.3250824,trunk
507910984,14,41.2369122,69.3255664,trunk
507910984,15,41.2369296,69.3260504,trunk
507910984,16,41.2369517,69.3264459,trunk
507912947,0,41.3044693,69.3218419,primary
507912947,1,41.3043463,69.3218744,primary
507913017,0,41.3050019,69.3279182,primary
507913017,1,41.3048995,69.3279345,primary
509367499,0,41.2883273,69.2730308,primary
509367499,1,41.2870004,69.2712405,primary
509367499,2,41.2869183,69.2711355,primary
509367499,3,41.2868556,69.2710339,primary
509367499,4,41.2867665,69.2708769,primary
509367499,5,41.2865703,69.2704808,primary
509367849,0,41.2865703,69.2704808,primary
509367849,1,41.285946,69.2691465,primary
509367849,2,41.2853372,69.2678125,primary
509367849,3,41.2849379,69.2669546,primary
509367849,4,41.2845262,69.26607,primary
509367849,5,41.2844737,69.2659574,primary
509367849,6,41.2844386,69.2658819,primary
509368118,0,41.2856772,69.268852,primary
509368118,1,41.2861641,69.2699189,primary
509368118,2,41.2867111,69.2710822,primary
514788883,0,41.3531451,69.3146526,primary
514788883,1,41.3541008,69.3131023,primary
514788883,2,41.3542874,69.3127996,primary
514788883,3,41.3544711,69.3125016,primary
514788883,4,41.3545859,69.3123154,primary
514788883,5,41.3546226,69.3122559,primary
514788883,6,41.354814,69.3119454,primary
514788883,7,41.354991,69.3116582,primary
514788883,8,41.3551925,69.3113314,primary
514788883,9,41.3553842,69.3110203,primary
516116496,0,41.2658614,69.2317734,primary
516116496,1,41.2657522,69.2316511,primary
516116496,2,41.2648971,69.2306967,primary
516116496,3,41.2641262,69.2298163,primary
516116496,4,41.2639786,69.2296479,primary
516116496,5,41.2637072,69.229372,primary
516116496,6,41.2631169,69.2287158,primary
516116496,7,41.2619799,69.2274417,primary
516116496,8,41.2618698,69.2273356,primary
516588156,0,41.398304,69.2045349,primary
516588156,1,41.3981419,69.2045857,primary
516588156,2,41.3975246,69.2047921,primary
516588156,3,41.3971591,69.2049279,primary
516588156,4,41.3963348,69.2052806,primary
516588156,5,41.3961556,69.2053621,primary
516588156,6,41.3960947,69.2053909,primary
517164605,0,41.2976563,69.292035,primary
517164605,1,41.2977634,69.2920134,primary
517164605,2,41.2978745,69.2920022,primary
517164605,3,41.2981143,69.2920084,primary
517164605,4,41.2986365,69.2920447,primary
517164605,5,41.298708,69.2920433,primary
517164605,6,41.2987736,69.2920396,primary
517164605,7,41.2988398,69.2920334,primary
517164605,8,41.2989022,69.292023,primary
517164605,9,41.2989455,69.2920123,primary
517164605,10,41.2989898,69.2919996,primary
517164605,11,41.2990686,69.2919659,primary
517164606,0,41.2976185,69.2919335,primary
517164606,1,41.2975333,69.2919686,primary
517164606,2,41.2974452,69.2920103,primary
517164606,3,41.2973641,69.2920574,primary
517164606,4,41.2972888,69.2921123,primary
517164606,5,41.2972109,69.2921858,primary
517164606,6,41.2971375,69.2922628,primary
517164606,7,41.2970712,69.2923439,primary
517164606,8,41.2970098,69.292425,primary
517164606,9,41.2969561,69.292519,primary
517164606,10,41.2969103,69.2926131,primary
517164606,11,41.2968695,69.2927119,primary
517164606,12,41.2968355,69.2928082,primary
517164606,13,41.2968058,69.2929147,primary
517164606,14,41.2967822,69.2930177,primary
517164606,15,41.2967633,69.2931237,primary
517164606,16,41.2967496,69.2932293,primary
517164606,17,41.2967294,69.2938394,primary
517164606,18,41.2967219,69.2939077,primary
517164606,19,41.2967137,69.293976,primary
517164606,20,41.2967005,69.2940494,primary
517164606,21,41.2966853,69.2941227,primary
517164606,22,41.2966702,69.2941865,primary
517164606,23,41.2966535,69.2942497,primary
517164606,24,41.296635,69.2943137,primary
517164606,25,41.2966115,69.2943766,primary
517164606,26,41.2965859,69.2944372,primary
517164606,27,41.2965571,69.2944979,primary
517164606,28,41.2965273,69.2945551,primary
517164606,29,41.2964922,69.2946123,primary
517164606,30,41.2964459,69.294678,primary
517164606,31,41.2964002,69.2947369,primary
517164606,32,41.2962883,69.294848,primary
517949354,0,41.3156193,69.2901028,primary
517949354,1,41.315656,69.2901858,primary
518933912,0,41.3099324,69.2805123,primary
518933912,1,41.3099448,69.2805848,primary
518933912,2,41.3099591,69.2806572,primary
518933912,3,41.3099767,69.280724,primary
518933912,4,41.309997,69.2807899,primary
518933912,5,41.3100243,69.2808544,primary
518933912,6,41.3100545,69.280914,primary
518933912,7,41.3100859,69.2809671,primary
518933912,8,41.3101203,69.2810197,primary
520713815,0,41.3471698,69.2582067,trunk
520713815,1,41.3472768,69.2580982,trunk
520713815,2,41.3474038,69.2579601,trunk
520713815,3,41.3474471,69.2579091,trunk
520713815,4,41.3474904,69.2578568,trunk
520713815,5,41.3475344,69.2577933,trunk
520713815,6,41.3475764,69.2577285,trunk
520713815,7,41.3476471,69.2576042,trunk
520713815,8,41.3477129,69.2574786,trunk
520713815,9,41.3477788,69.2573492,trunk
520713815,10,41.3478427,69.2572131,trunk
520713875,0,41.3470404,69.2581207,trunk
520713875,1,41.3469473,69.2582211,trunk
520713875,2,41.3468584,69.2583327,trunk
520713875,3,41.3465501,69.2587905,trunk
520713875,4,41.3463585,69.2591028,trunk
520713875,5,41.3459852,69.2597505,trunk
520713875,6,41.3457631,69.2601409,trunk
524459485,0,41.3224912,69.2773812,primary
524459485,1,41.3226215,69.2763463,primary
524459489,0,41.3234412,69.3167616,primary
524459489,1,41.3237148,69.3175531,primary
524459489,2,41.3237616,69.3176899,primary
525037520,0,41.2877509,69.2811441,trunk
525037520,1,41.28748,69.2809424,trunk
525037520,2,41.2869585,69.2805569,trunk
526242241,0,41.2996225,69.291558,primary
526242241,1,41.2996781,69.291481,primary
526242241,2,41.2999653,69.2910857,primary
526242241,3,41.3000444,69.2909768,primary
526443673,0,41.2847454,69.2537992,primary
526443673,1,41.2844276,69.2539391,primary
526443673,2,41.2840386,69.2540939,primary
526443673,3,41.2828149,69.2546393,primary
526443673,4,41.2821176,69.2549501,primary
526443673,5,41.2816295,69.2551677,primary
526443673,6,41.2809717,69.255461,primary
526443673,7,41.2808884,69.2554981,primary
526443673,8,41.2807531,69.2555584,primary
526991718,0,41.2570766,69.1539907,trunk
526991718,1,41.2572115,69.1538118,trunk
526991718,2,41.2582665,69.1523755,trunk
526991718,3,41.2587413,69.1517259,trunk
526991718,4,41.2595633,69.1506221,trunk
526991718,5,41.2597511,69.1503914,trunk
526991718,6,41.2599388,69.1501678,trunk
526991718,7,41.2602733,69.1498214,trunk
526991718,8,41.2605716,69.1495211,trunk
526991718,9,41.2609287,69.1491858,trunk
526991718,10,41.2609709,69.1491472,trunk
526991718,11,41.2610532,69.1490718,trunk
526991719,0,41.255131,69.1567701,trunk
526991719,1,41.2550513,69.1569143,trunk
526991719,2,41.2549787,69.1570457,trunk
526991719,3,41.254821,69.1573312,trunk
526991719,4,41.2547715,69.1574207,trunk
526991719,5,41.2546972,69.1575552,trunk
526996405,0,41.235872,69.164736,trunk
526996405,1,41.2357837,69.164598,trunk
526996405,2,41.2356993,69.1644583,trunk
526996405,3,41.2355851,69.1642544,trunk
526996405,4,41.2354399,69.1639738,trunk
527801436,0,41.3020859,69.2481948,primary
527801436,1,41.3018718,69.248262,primary
527801436,2,41.3017585,69.2482991,primary
528117464,0,41.323047,69.2728022,primary
528117464,1,41.3226559,69.2726939,primary
528117464,2,41.3224023,69.2726237,primary
528168132,0,41.3257707,69.3259281,primary
528168132,1,41.3257268,69.3256254,primary
528168133,0,41.3256037,69.3254956,primary
528168133,1,41.3256469,69.3257975,primary
528636519,0,41.2958012,69.2952854,primary
528636519,1,41.2938185,69.2971639,primary
528664143,0,41.2891169,69.2821089,trunk
528664143,1,41.288803,69.2818976,trunk
530087007,0,41.2810313,69.1946528,trunk
530087007,1,41.2809656,69.1947006,trunk
530087007,2,41.2809028,69.1947462,trunk
530087007,3,41.2808415,69.1947942,trunk
530087007,4,41.2807821,69.1948468,trunk
530087007,5,41.280726,69.1949034,trunk
530087007,6,41.2806707,69.1949613,trunk
530087007,7,41.2806149,69.1950202,trunk
530087007,8,41.2805594,69.1950795,trunk
530964610,0,41.2851609,69.2536079,primary
530964610,1,41.2850401,69.2536709,primary
530964610,2,41.2847454,69.2537992,primary
531258539,0,41.3224023,69.2726237,primary
531258539,1,41.3223737,69.2727479,primary
531258540,0,41.3219601,69.2761808,primary
531258540,1,41.3219411,69.276334,primary
531258540,2,41.3218367,69.2772018,primary
531258541,0,41.3218367,69.2772018,primary
531258541,1,41.321887,69.2783876,primary
531258541,2,41.3218545,69.2791439,primary
531258541,3,41.321806,69.2795314,primary
531258542,0,41.3221356,69.2819995,primary
531258542,1,41.3210515,69.281772,primary
534225087,0,41.2923079,69.1943418,primary
534225087,1,41.2921735,69.1941086,primary
534497275,0,41.3319969,69.1619868,trunk
534497275,1,41.3314362,69.1616351,trunk
534497275,2,41.3313713,69.1615945,trunk
534497275,3,41.3309873,69.1613536,trunk
534602537,0,41.2212696,69.2231989,primary
534602537,1,41.2213275,69.2233644,primary
534893340,0,41.3256469,69.3257975,primary
534893340,1,41.3257707,69.3259281,primary
534893341,0,41.3256037,69.3254956,primary
534893341,1,41.3249219,69.324777,primary
535242379,0,41.311747,69.2410698,primary
535242379,1,41.3117031,69.2425479,primary
535242379,2,41.3116952,69.2428115,primary
536445164,0,41.3175361,69.2941702,primary
536445164,1,41.3174079,69.2938835,primary
536445168,0,41.3193646,69.2983947,primary
536445168,1,41.3175361,69.2941702,primary
536445173,0,41.3207037,69.3014996,primary
536445173,1,41.3206403,69.3013277,primary
536445173,2,41.3205737,69.301159,primary
536445173,3,41.3204465,69.3008465,primary
536445178,0,41.3210531,69.3037837,primary
536445178,1,41.321069,69.3035159,primary
536445178,2,41.3210703,69.3034209,primary
536445178,3,41.321069,69.303326,primary
536445178,4,41.3210638,69.3032272,primary
536445183,0,41.3235161,69.3165296,primary
536445183,1,41.3231801,69.3155742,primary
536445183,2,41.322582,69.3138732,primary
537211586,0,41.3205416,69.2886815,primary
537211586,1,41.320519,69.2887548,primary
537211586,2,41.3204782,69.2888872,primary
537211586,3,41.3203377,69.2892966,primary
537211586,4,41.3201685,69.2896945,primary
537211587,0,41.3229863,69.2709095,primary
537211587,1,41.3229426,69.2711654,primary
537225954,0,41.3169042,69.2934506,primary
537225954,1,41.3165144,69.2936735,primary
537225954,2,41.3161219,69.2938648,primary
537225954,3,41.3152474,69.2942857,primary
537230756,0,41.3182025,69.313341,primary
537230756,1,41.3181752,69.3134255,primary
537230756,2,41.3180761,69.313664,primary
538580526,0,41.4118384,69.201212,primary
538580526,1,41.4121399,69.2010985,primary
538580526,2,41.4124197,69.2009859,primary
538580527,0,41.4124197,69.2009859,primary
538580527,1,41.4121273,69.2010323,primary
538580527,2,41.4119889,69.2010787,primary
538580527,3,41.4118234,69.2011343,primary
538787757,0,41.3210953,69.3207481,primary
538787757,1,41.3207076,69.32034,primary
538787757,2,41.3206518,69.3202813,primary
538787757,3,41.3205682,69.3201933,primary
538787759,0,41.3249219,69.324777,primary
538787759,1,41.3248312,69.3246814,primary
538787759,2,41.3247518,69.3245976,primary
538787759,3,41.3246657,69.3245069,primary
538787759,4,41.3241988,69.3240148,primary
538787759,5,41.3240575,69.3238658,primary
538787759,6,41.3240018,69.3238072,primary
538787759,7,41.3237654,69.3235584,primary
538787759,8,41.3231877,69.3229503,primary
538787759,9,41.3230294,69.3227837,primary
538787759,10,41.3229598,69.3227104,primary
538787759,11,41.3220346,69.3217367,primary
538787759,12,41.3210953,69.3207481,primary
538787763,0,41.3239601,69.3240178,primary
538787763,1,41.3243276,69.3244056,primary
538787763,2,41.3246063,69.3246988,primary
538787763,3,41.3246571,69.3247532,primary
538787763,4,41.3251215,69.3252431,primary
538787764,0,41.3220542,69.322009,primary
538787764,1,41.322869,69.3228677,primary
538787764,2,41.3239601,69.3240178,primary
539422244,0,41.2944072,69.2698073,primary
539422244,1,41.2949681,69.2693789,primary
539422244,2,41.2953474,69.2690892,primary
539422244,3,41.2953748,69.2690714,primary
539422244,4,41.2954096,69.2690536,primary
539422244,5,41.2954444,69.2690431,primary
539422244,6,41.2954793,69.2690376,primary
539422244,7,41.2955166,69.2690375,primary
539422244,8,41.2955532,69.2690426,primary
539422244,9,41.2955918,69.2690537,primary
539422244,10,41.2956742,69.2690879,primary
539594924,0,41.2097284,69.3335338,trunk
539594924,1,41.2097177,69.3336707,trunk
542461041,0,41.309743,69.2793798,primary
542461041,1,41.3096485,69.2793681,primary
542461041,2,41.3089652,69.27922,primary
542461041,3,41.3082546,69.2790661,primary
542461042,0,41.3125851,69.2787215,primary
542461042,1,41.3107485,69.2778061,primary
542461042,2,41.3107259,69.2777986,primary
542461042,3,41.3107024,69.2777933,primary
542461042,4,41.3106799,69.2777892,primary
542461042,5,41.3106563,69.2777865,primary
542461042,6,41.3106331,69.2777858,primary
542461042,7,41.3106103,69.2777871,primary
542461042,8,41.3105989,69.2777889,primary
542461042,9,41.3105875,69.2777914,primary
542461042,10,41.3105768,69.277795,primary
542461042,11,41.3105661,69.2777994,primary
542461042,12,41.3105549,69.2778056,primary
542461042,13,41.3105439,69.277813,primary
542461042,14,41.310533,69.277822,primary
542461042,15,41.3105221,69.277832,primary
542461042,16,41.310512,69.2778425,primary
542461042,17,41.3105023,69.2778541,primary
542461042,18,41.3104929,69.2778661,primary
542461042,19,41.3104837,69.2778782,primary
542461042,20,41.3104666,69.2779034,primary
542461042,21,41.3104503,69.2779298,primary
542461042,22,41.3104353,69.2779589,primary
542461042,23,41.3104215,69.2779893,primary
542461043,0,41.315715,69.2900501,primary
542461043,1,41.3156551,69.2899097,primary
542461043,2,41.3149609,69.288325,primary
542461043,3,41.3147589,69.2878695,primary
542464410,0,41.3056482,69.2784964,primary
542464410,1,41.3053113,69.2784283,primary
542469096,0,41.3119414,69.2818444,primary
542469096,1,41.3126278,69.2833792,primary
542469096,2,41.3129313,69.2840575,primary
542469096,3,41.3129854,69.2841783,primary
542469096,4,41.3138019,69.2860034,primary
542469096,5,41.3138358,69.2860792,primary
542469096,6,41.313883,69.2861849,primary
542469097,0,41.3075343,69.2790431,primary
542469097,1,41.3081002,69.2791639,primary
542469097,2,41.3082343,69.2791956,primary
542469098,0,41.3053635,69.2785701,primary
542469098,1,41.3061012,69.2787308,primary
542469098,2,41.3065435,69.2788272,primary
542469098,3,41.3069814,69.2789229,primary
542469098,4,41.3074248,69.2790193,primary
544278128,0,41.2843657,69.3046717,primary
544278128,1,41.2837325,69.3050256,primary
544278128,2,41.2832059,69.3053311,primary
544278128,3,41.2827693,69.3055844,primary
544278128,4,41.282527,69.3057097,primary
544278128,5,41.2822735,69.3058399,primary
544278128,6,41.282089,69.3059127,primary
551191196,0,41.3418049,69.2052466,primary
551191196,1,41.3415683,69.2050979,primary
551191196,2,41.3412913,69.2049441,primary
551191196,3,41.3410424,69.2048095,primary
551191196,4,41.3408576,69.204741,primary
551191196,5,41.340821,69.2047313,primary
551191196,6,41.3407859,69.2047204,primary
551191196,7,41.3407498,69.2047129,primary
551191196,8,41.3407134,69.2047101,primary
551191196,9,41.3406768,69.2047123,primary
551191196,10,41.3406402,69.2047166,primary
551191196,11,41.3406038,69.2047248,primary
551191196,12,41.3405675,69.204735,primary
551191196,13,41.3405309,69.2047495,primary
551191196,14,41.3404946,69.2047653,primary
551191196,15,41.3404561,69.2047859,primary
551191196,16,41.3404176,69.2048112,primary
551191196,17,41.3403786,69.204842,primary
551191196,18,41.3403408,69.2048767,primary
551191196,19,41.3403049,69.2049159,primary
551191196,20,41.3402702,69.2049573,primary
551191196,21,41.3402378,69.2050019,primary
551191196,22,41.3402059,69.2050488,primary
551191196,23,41.3392002,69.2068379,primary
551191196,24,41.3391001,69.2070111,primary
555455774,0,41.3492708,69.1784844,primary
555455774,1,41.349288,69.1786376,primary
570230112,0,41.3086621,69.3112201,primary
570230112,1,41.3085233,69.3110647,primary
570230112,2,41.3083631,69.3108775,primary
570230117,0,41.3085688,69.3113617,primary
570230117,1,41.3086177,69.3114182,primary
570230117,2,41.308856,69.311618,primary
570230117,3,41.3091099,69.3118138,primary
570230117,4,41.3093366,69.3119718,primary
570230117,5,41.3099416,69.31234,primary
570230117,6,41.3102807,69.3125464,primary
570230117,7,41.3103496,69.3125883,primary
570230117,8,41.3104481,69.3126482,primary
574172115,0,41.3146211,69.1866411,primary
574172115,1,41.3149448,69.1871632,primary
574172115,2,41.3150004,69.1872607,primary
574172115,3,41.3150567,69.1873701,primary
574172115,4,41.3151186,69.1875068,primary
574172115,5,41.31531,69.188089,primary
574172115,6,41.3156899,69.1892412,primary
574172115,7,41.3158233,69.1896618,primary
574172115,8,41.3161018,69.1904957,primary
574172116,0,41.3141568,69.1857253,primary
574172116,1,41.3137672,69.1850702,primary
574172116,2,41.3135794,69.1846676,primary
574172116,3,41.3135151,69.1844998,primary
574172116,4,41.3134544,69.1843348,primary
574172116,5,41.3133825,69.1840935,primary
574172116,6,41.3133225,69.1838699,primary
574172116,7,41.3132756,69.1836533,primary
574172116,8,41.3131382,69.1829594,primary
574172116,9,41.3130682,69.1826055,primary
574172116,10,41.3130376,69.1824501,primary
574172116,11,41.3127247,69.1809684,primary
574172116,12,41.3126967,69.1808213,primary
579187976,0,41.2804113,69.2103393,primary
579187976,1,41.279373,69.2091746,primary
579187976,2,41.2788748,69.2086371,primary
579187979,0,41.2836168,69.2140719,primary
579187979,1,41.284474,69.2150629,primary
588474486,0,41.2333678,69.3344295,trunk
588474486,1,41.233428,69.3343679,trunk
588474493,0,41.233428,69.3343679,trunk
588474493,1,41.2339642,69.3338697,trunk
588474493,2,41.2340432,69.3337945,trunk
588474493,3,41.2342021,69.3336432,trunk
588474493,4,41.234492,69.3333766,trunk
588474493,5,41.2347452,69.3331432,trunk
589657966,0,41.2411587,69.1667878,trunk
589657966,1,41.2403082,69.1670716,trunk
589840011,0,41.2836818,69.2139735,primary
589840011,1,41.2804113,69.2103393,primary
589840012,0,41.2803539,69.2104307,primary
