lat,lon,name
40.811848,71.87411,30-sonli umumiy o'rta ta'lim maktabi
40.81629,71.8478,21-sonli umumiy o'rta ta'lim maktabi
40.828537,71.81997,17-sonli umumiy o'rta ta'lim maktabi
40.888794,71.883286,60-sonli ayrim fanlar chuqur o'qitiladigan sinflari mavjud maktab
40.815742,71.9637,20-sonli umumiy o'rta ta'lim maktabi
40.82973,71.84248,13-sonli umumiy o'rta ta'lim maktabi
40.90455,71.85013,14-sonli umumiy o'rta ta'lim maktabi
40.858704,71.9047,15-sonli umumiy o'rta ta'lim maktabi
40.80301,71.94019,47-sonli umumiy o‘rta ta'lim maktabi
40.838657,72.23362,49-sonli umumiy o'rta ta'lim maktabi
40.876457,72.09596,51-sonli umumiy o'rta ta'lim maktabi
40.839207,71.916145,52-sonli umumiy o'rta ta'lim maktabi
40.883144,71.970215,41-sonli umumiy o'rta ta'lim maktabi
40.901592,71.84437,34-sonli umumiy o'rta ta'lim maktabi
40.883327,72.048996,46-sonli umumiy o'rta ta'lim maktabi
40.89287,71.934166,38-sonli umumiy o'rta ta'lim maktabi
40.861877,72.002914,32-sonli umumiy o'rta ta'lim maktabi
40.908005,71.84457,33-sonli umumiy o'rta ta'lim maktabi
40.877293,72.07144,25-sonli umumiy o'rta ta'lim maktabi
40.903023,71.82809,42-sonli umumiy o'rta ta'lim maktabi
40.62902,72.50308,46-sonli ayrim fanlar chuqur o'qitiladigan sinflari mavjud umumiy o'rta ta'lim maktabi
40.628746,72.51381,2-sonli umumiy o'rta ta'lim maktabi
40.633976,72.504555,3-sonli umumiy o'rta ta'lim maktabi
40.643456,72.49774,4-sonli umumiy o'rta ta'lim maktabi
40.617107,72.50569,5-sonli umumiy o'rta ta'lim maktabi
40.63098,72.49401,6-sonli umumiy o'rta ta'lim maktabi
40.637955,72.44923,7-sonli umumiy o'rta ta'lim maktabi
40.636696,72.42925,8-sonli umumiy o'rta ta'lim maktabi
40.630882,72.37918,10-sonli umumiy o'rta ta'lim maktabi
40.646393,72.366264,12-sonli umumiy o'rta ta'lim maktabi
40.647877,72.36842,13-sonli umumiy o'rta ta'lim maktabi
40.65842,72.41075,15-sonli umumiy o'rta ta'lim maktabi
40.659718,72.43677,16-sonli umumiy o'rta ta'lim maktabi
40.599354,72.51761,17-sonli umumiy o'rta ta'lim maktabi
40.580074,72.55092,19-sonli umumiy o'rta ta'lim maktabi
40.58488,72.46482,68-sonli ayrim fanlar chuqur o'qitiladigan sinflari mavjud umumiy o'rta ta'lim maktabi
40.620083,72.45328,23-sonli umumiy o'rta ta'lim maktabi
40.61227,72.47354,24-sonli umumiy o'rta ta'lim maktabi
40.59537,72.54062,26-sonli umumiy o'rta ta'lim maktabi
40.600655,72.50815,27- umumiy o'rta ta'lim maktabi
40.640266,72.471054,31-sonli umumiy o'rta ta'lim maktabi
40.611977,72.455826,32-sonli umumiy o'rta ta'lim maktabi
40.64118576049805,72.53235626220703,"11-MMGEC,Buloqboshi,Andijan"
40.613625,72.455475,28-sonli umumiy o'rta ta'lim maktabi
40.578934,72.573944,18-sonli umumiy o'rta ta'lim maktabi
40.591194,72.49829,22-sonli umumiy o'rta ta'lim maktabii
40.577984,72.468376,25-sonli umumiy o'rta ta'lim maktabi
